Target	POS	Context	Overlap	Sent1	Sent2	Sent3
match	same|diff|diff	diff|diff|diff	true|false|false	He was watching a football <b>game</b>.	A <b>game</b> consists of two halves lasting 45 minutes, meaning it is 90 minutes long.	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	
match	same|diff|diff	diff|diff|diff	false|true|false	Chelsea have a <b>match</b> with United next week.	A <b>game</b> consists of two halves lasting 45 minutes, meaning it is 90 minutes long.	It would be difficult to <b>match</b> the service this airline gives its customers.	
match	same|diff|diff	diff|diff|diff	false|false|false	Chelsea have a <b>match</b> with United next week.	A <b>game</b> consists of two halves lasting 45 minutes, meaning it is 90 minutes long.	It would be difficult to <b>equal</b> the service this airline gives its customers.	
match	same|diff|diff	diff|diff|diff	false|true|false	Chelsea have a <b>match</b> with United next week.	A <b>game</b> consists of two halves lasting 45 minutes, meaning it is 90 minutes long.	Do you really think our team has a chance of <b>matching</b> their score?	
match	same|diff|diff	diff|diff|diff	false|false|false	Chelsea have a <b>match</b> with United next week.	A <b>game</b> consists of two halves lasting 45 minutes, meaning it is 90 minutes long.	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	
match	same|diff|diff	same|diff|diff	false|true|false	It would be difficult to <b>match</b> the service this airline gives its customers.	It would be difficult to <b>equal</b> the service this airline gives its customers.	He was watching a football <b>match</b>.	
match	same|diff|diff	same|diff|diff	false|false|false	It would be difficult to <b>match</b> the service this airline gives its customers.	It would be difficult to <b>equal</b> the service this airline gives its customers.	He was watching a football <b>game</b>.	
match	same|diff|diff	same|diff|diff	false|true|false	It would be difficult to <b>match</b> the service this airline gives its customers.	It would be difficult to <b>equal</b> the service this airline gives its customers.	Chelsea have a <b>match</b> with United next week.	
match	same|diff|diff	same|diff|diff	false|false|false	It would be difficult to <b>match</b> the service this airline gives its customers.	It would be difficult to <b>equal</b> the service this airline gives its customers.	A <b>game</b> consists of two halves lasting 45 minutes, meaning it is 90 minutes long.	
match	same|diff|diff	diff|diff|diff	true|true|true	It would be difficult to <b>match</b> the service this airline gives its customers.	Do you really think our team has a chance of <b>matching</b> their score?	He was watching a football <b>match</b>.	
match	same|diff|diff	diff|diff|diff	true|false|false	It would be difficult to <b>match</b> the service this airline gives its customers.	Do you really think our team has a chance of <b>matching</b> their score?	He was watching a football <b>game</b>.	
match	same|diff|diff	diff|diff|diff	true|true|true	It would be difficult to <b>match</b> the service this airline gives its customers.	Do you really think our team has a chance of <b>matching</b> their score?	Chelsea have a <b>match</b> with United next week.	
match	same|diff|diff	diff|diff|diff	true|false|false	It would be difficult to <b>match</b> the service this airline gives its customers.	Do you really think our team has a chance of <b>matching</b> their score?	A <b>game</b> consists of two halves lasting 45 minutes, meaning it is 90 minutes long.	
match	same|diff|diff	diff|diff|diff	false|true|false	It would be difficult to <b>match</b> the service this airline gives its customers.	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	He was watching a football <b>match</b>.	
match	same|diff|diff	diff|diff|diff	false|false|false	It would be difficult to <b>match</b> the service this airline gives its customers.	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	He was watching a football <b>game</b>.	
match	same|diff|diff	diff|diff|diff	false|true|false	It would be difficult to <b>match</b> the service this airline gives its customers.	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	Chelsea have a <b>match</b> with United next week.	
match	same|diff|diff	diff|diff|diff	false|false|false	It would be difficult to <b>match</b> the service this airline gives its customers.	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	A <b>game</b> consists of two halves lasting 45 minutes, meaning it is 90 minutes long.	
match	same|diff|diff	diff|diff|diff	false|false|true	It would be difficult to <b>equal</b> the service this airline gives its customers.	Do you really think our team has a chance of <b>matching</b> their score?	He was watching a football <b>match</b>.	
match	same|diff|diff	diff|diff|diff	false|false|false	It would be difficult to <b>equal</b> the service this airline gives its customers.	Do you really think our team has a chance of <b>matching</b> their score?	He was watching a football <b>game</b>.	
match	same|diff|diff	diff|diff|diff	false|false|true	It would be difficult to <b>equal</b> the service this airline gives its customers.	Do you really think our team has a chance of <b>matching</b> their score?	Chelsea have a <b>match</b> with United next week.	
match	same|diff|diff	diff|diff|diff	false|false|false	It would be difficult to <b>equal</b> the service this airline gives its customers.	Do you really think our team has a chance of <b>matching</b> their score?	A <b>game</b> consists of two halves lasting 45 minutes, meaning it is 90 minutes long.	
match	same|diff|diff	diff|diff|diff	true|false|false	It would be difficult to <b>equal</b> the service this airline gives its customers.	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	He was watching a football <b>match</b>.	
match	same|diff|diff	diff|diff|diff	true|false|false	It would be difficult to <b>equal</b> the service this airline gives its customers.	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	He was watching a football <b>game</b>.	
match	same|diff|diff	diff|diff|diff	true|false|false	It would be difficult to <b>equal</b> the service this airline gives its customers.	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	Chelsea have a <b>match</b> with United next week.	
match	same|diff|diff	diff|diff|diff	true|false|false	It would be difficult to <b>equal</b> the service this airline gives its customers.	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	A <b>game</b> consists of two halves lasting 45 minutes, meaning it is 90 minutes long.	
match	same|diff|diff	diff|diff|diff	false|true|false	Do you really think our team has a chance of <b>matching</b> their score?	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	He was watching a football <b>match</b>.	
match	same|diff|diff	diff|diff|diff	false|false|false	Do you really think our team has a chance of <b>matching</b> their score?	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	He was watching a football <b>game</b>.	
match	same|diff|diff	diff|diff|diff	false|true|false	Do you really think our team has a chance of <b>matching</b> their score?	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	Chelsea have a <b>match</b> with United next week.	
match	same|diff|diff	diff|diff|diff	false|false|false	Do you really think our team has a chance of <b>matching</b> their score?	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	A <b>game</b> consists of two halves lasting 45 minutes, meaning it is 90 minutes long.	
match	same|diff|diff	diff|diff|diff	true|true|true	They bough two boxes of <b>matches</b>.	You should always strike a <b>match</b> away from you.	It would be difficult to <b>match</b> the service this airline gives its customers.	
match	same|diff|diff	diff|diff|diff	true|false|false	They bough two boxes of <b>matches</b>.	You should always strike a <b>match</b> away from you.	It would be difficult to <b>equal</b> the service this airline gives its customers.	
match	same|diff|diff	diff|diff|diff	true|false|true	They bough two boxes of <b>matches</b>.	You should always strike a <b>match</b> away from you.	Do you really think our team has a chance of <b>matching</b> their score?	
match	same|diff|diff	diff|diff|diff	true|false|false	They bough two boxes of <b>matches</b>.	You should always strike a <b>match</b> away from you.	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	
match	same|diff|diff	same|diff|diff	false|true|false	It would be difficult to <b>match</b> the service this airline gives its customers.	It would be difficult to <b>equal</b> the service this airline gives its customers.	They bough two boxes of <b>matches</b>.	
match	same|diff|diff	same|diff|diff	false|true|false	It would be difficult to <b>match</b> the service this airline gives its customers.	It would be difficult to <b>equal</b> the service this airline gives its customers.	You should always strike a <b>match</b> away from you.	
match	same|diff|diff	diff|diff|diff	true|true|false	It would be difficult to <b>match</b> the service this airline gives its customers.	Do you really think our team has a chance of <b>matching</b> their score?	They bough two boxes of <b>matches</b>.	
match	same|diff|diff	diff|diff|diff	true|true|true	It would be difficult to <b>match</b> the service this airline gives its customers.	Do you really think our team has a chance of <b>matching</b> their score?	You should always strike a <b>match</b> away from you.	
match	same|diff|diff	diff|diff|diff	false|true|false	It would be difficult to <b>match</b> the service this airline gives its customers.	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	They bough two boxes of <b>matches</b>.	
match	same|diff|diff	diff|diff|diff	false|true|false	It would be difficult to <b>match</b> the service this airline gives its customers.	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	You should always strike a <b>match</b> away from you.	
match	same|diff|diff	diff|diff|diff	false|false|false	It would be difficult to <b>equal</b> the service this airline gives its customers.	Do you really think our team has a chance of <b>matching</b> their score?	They bough two boxes of <b>matches</b>.	
match	same|diff|diff	diff|diff|diff	false|false|true	It would be difficult to <b>equal</b> the service this airline gives its customers.	Do you really think our team has a chance of <b>matching</b> their score?	You should always strike a <b>match</b> away from you.	
match	same|diff|diff	diff|diff|diff	true|false|false	It would be difficult to <b>equal</b> the service this airline gives its customers.	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	They bough two boxes of <b>matches</b>.	
match	same|diff|diff	diff|diff|diff	true|false|false	It would be difficult to <b>equal</b> the service this airline gives its customers.	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	You should always strike a <b>match</b> away from you.	
match	same|diff|diff	diff|diff|diff	false|false|false	Do you really think our team has a chance of <b>matching</b> their score?	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	They bough two boxes of <b>matches</b>.	
match	same|diff|diff	diff|diff|diff	false|true|false	Do you really think our team has a chance of <b>matching</b> their score?	We raised a lot of money last year and we're hoping to <b>equal</b> that this year.	You should always strike a <b>match</b> away from you.	
rock	same|same|same	same|same|same	false|false|false	She picked up a <b>rock</b> and threw it into the trees.	She picked up a <b>stone</b> and threw it into the trees.	She picked up a <b>stick</b> and threw it into the trees.	
rock	same|same|same	diff|same|diff	true|false|false	She picked up a <b>rock</b> and threw it into the trees.	Huge waves crashed against the <b>rocks</b>.	She picked up a <b>stick</b> and threw it into the trees.	
rock	same|same|same	diff|same|diff	false|false|false	She picked up a <b>rock</b> and threw it into the trees.	Use that <b>stone</b> there to hold the door open.	She picked up a <b>stick</b> and threw it into the trees.	
rock	same|same|same	diff|same|diff	false|false|false	She picked up a <b>stone</b> and threw it into the trees.	Huge waves crashed against the <b>rocks</b>.	She picked up a <b>stick</b> and threw it into the trees.	
rock	same|same|same	diff|diff|diff	false|false|false	Huge waves crashed against the <b>rocks</b>.	Use that <b>stone</b> there to hold the door open.	She picked up a <b>stick</b> and threw it into the trees.	
rock	same|same|same	diff|same|diff	true|false|false	She picked up a <b>stone</b> and threw it into the trees.	Use that <b>stone</b> there to hold the door open.	She picked up a <b>stick</b> and threw it into the trees.	
rock	same|same|same	diff|same|diff	true|false|false	I listen to country and <b>rock</b>.	She once told an interviewer that they didn't even like <b>rock</b> music.	I listen to country and <b>rap</b>.	
rock	same|same|same	same|diff|diff	false|true|false	She picked up a <b>rock</b> and threw it into the trees.	She picked up a <b>stone</b> and threw it into the trees.	I listen to country and <b>rock</b>.	
rock	same|same|same	same|diff|diff	false|true|false	She picked up a <b>rock</b> and threw it into the trees.	She picked up a <b>stone</b> and threw it into the trees.	She once told an interviewer that they didn't even like <b>rock</b> music.	
rock	same|same|same	diff|diff|diff	true|true|true	She picked up a <b>rock</b> and threw it into the trees.	Huge waves crashed against the <b>rocks</b>.	I listen to country and <b>rock</b>.	
rock	same|same|same	diff|diff|diff	true|true|true	She picked up a <b>rock</b> and threw it into the trees.	Huge waves crashed against the <b>rocks</b>.	She once told an interviewer that they didn't even like <b>rock</b> music.	
rock	same|same|same	diff|diff|diff	false|true|false	She picked up a <b>rock</b> and threw it into the trees.	Use that <b>stone</b> there to hold the door open.	I listen to country and <b>rock</b>.	
rock	same|same|same	diff|diff|diff	false|true|false	She picked up a <b>rock</b> and threw it into the trees.	Use that <b>stone</b> there to hold the door open.	She once told an interviewer that they didn't even like <b>rock</b> music.	
rock	same|same|same	diff|diff|diff	false|false|true	She picked up a <b>stone</b> and threw it into the trees.	Huge waves crashed against the <b>rocks</b>.	I listen to country and <b>rock</b>.	
rock	same|same|same	diff|diff|diff	false|false|true	She picked up a <b>stone</b> and threw it into the trees.	Huge waves crashed against the <b>rocks</b>.	She once told an interviewer that they didn't even like <b>rock</b> music.	
rock	same|same|same	diff|diff|diff	true|false|false	She picked up a <b>stone</b> and threw it into the trees.	Use that <b>stone</b> there to hold the door open.	I listen to country and <b>rock</b>.	
rock	same|same|same	diff|diff|diff	true|false|false	She picked up a <b>stone</b> and threw it into the trees.	Use that <b>stone</b> there to hold the door open.	She once told an interviewer that they didn't even like <b>rock</b> music.	
rock	same|same|same	diff|diff|diff	false|true|false	Huge waves crashed against the <b>rocks</b>.	Use that <b>stone</b> there to hold the door open.	I listen to country and <b>rock</b>.	
rock	same|same|same	diff|diff|diff	false|true|false	Huge waves crashed against the <b>rocks</b>.	Use that <b>stone</b> there to hold the door open.	She once told an interviewer that they didn't even like <b>rock</b> music.	
rock	same|same|same	diff|diff|diff	true|true|true	I listen to country and <b>rock</b>.	She once told an interviewer that they didn't even like <b>rock</b> music.	She picked up a <b>rock</b> and threw it into the trees.	
rock	same|same|same	diff|diff|diff	true|false|false	I listen to country and <b>rock</b>.	She once told an interviewer that they didn't even like <b>rock</b> music.	She picked up a <b>stone</b> and threw it into the trees.	
rock	same|same|same	diff|diff|diff	true|true|true	I listen to country and <b>rock</b>.	She once told an interviewer that they didn't even like <b>rock</b> music.	Huge waves crashed against the <b>rocks</b>.	
rock	same|same|same	diff|diff|diff	true|false|false	I listen to country and <b>rock</b>.	She once told an interviewer that they didn't even like <b>rock</b> music.	Use that <b>stone</b> there to hold the door open.	
spring	same|same|same	same|same|same	true|false|false	We planted bulbs to flower in <b>spring</b>.	We planted bulbs to flower in <b>springtime</b>.	We planted bulbs to flower in <b>summer</b>.	
spring	same|same|same	diff|same|diff	true|false|false	We planted bulbs to flower in <b>spring</b>.	They met again in the <b>spring</b> of 1977.	We planted bulbs to flower in <b>summer</b>.	
spring	same|same|same	diff|same|diff	true|false|false	We planted bulbs to flower in <b>spring</b>.	Cherry trees bloom in the <b>springtime</b>.	We planted bulbs to flower in <b>summer</b>.	
spring	same|same|same	diff|same|diff	true|false|false	We planted bulbs to flower in <b>springtime</b>.	They met again in the <b>spring</b> of 1977.	We planted bulbs to flower in <b>summer</b>.	
spring	same|same|same	diff|diff|diff	true|false|false	They met again in the <b>spring</b> of 1977.	Cherry trees bloom in the <b>springtime</b>.	We planted bulbs to flower in <b>summer</b>.	
spring	same|same|same	diff|same|diff	true|false|false	We planted bulbs to flower in <b>springtime</b>.	Cherry trees bloom in the <b>springtime</b>.	We planted bulbs to flower in <b>summer</b>.	
spring	same|same|same	diff|same|diff	true|false|false	A <b>spring</b> popped out of the watch.	Both <b>springs</b> in the fuel pump were broken.	A <b>hand</b> popped out of the watch.	
spring	same|same|same	same|same|same	false|false|false	Throwing back the sheet, he <b>springs</b> from the bed.	Throwing back the sheet, he <b>jumps</b> from the bed.	Throwing back the sheet, he <b>rises</b> from the bed.	
spring	same|same|same	diff|same|diff	true|false|false	Throwing back the sheet, he <b>springs</b> from the bed.	The cat wants to <b>spring</b> onto the sofa.	Throwing back the sheet, he <b>rises</b> from the bed.	
spring	same|same|same	diff|same|diff	false|false|false	Throwing back the sheet, he <b>jumps</b> from the bed.	The cat wants to <b>spring</b> onto the sofa.	Throwing back the sheet, he <b>rises</b> from the bed.	
spring	same|same|same	same|diff|diff	true|true|true	We planted bulbs to flower in <b>spring</b>.	We planted bulbs to flower in <b>springtime</b>.	A <b>spring</b> popped out of the watch.	
spring	same|same|same	same|diff|diff	true|true|false	We planted bulbs to flower in <b>spring</b>.	We planted bulbs to flower in <b>springtime</b>.	Both <b>springs</b> in the fuel pump were broken.	
spring	same|same|same	diff|diff|diff	true|true|true	We planted bulbs to flower in <b>spring</b>.	They met again in the <b>spring</b> of 1977.	A <b>spring</b> popped out of the watch.	
spring	same|same|same	diff|diff|diff	true|true|true	We planted bulbs to flower in <b>spring</b>.	They met again in the <b>spring</b> of 1977.	Both <b>springs</b> in the fuel pump were broken.	
spring	same|same|same	diff|diff|diff	true|true|true	We planted bulbs to flower in <b>spring</b>.	Cherry trees bloom in the <b>springtime</b>.	A <b>spring</b> popped out of the watch.	
spring	same|same|same	diff|diff|diff	true|true|false	We planted bulbs to flower in <b>spring</b>.	Cherry trees bloom in the <b>springtime</b>.	Both <b>springs</b> in the fuel pump were broken.	
spring	same|same|same	diff|diff|diff	true|true|true	We planted bulbs to flower in <b>springtime</b>.	They met again in the <b>spring</b> of 1977.	A <b>spring</b> popped out of the watch.	
spring	same|same|same	diff|diff|diff	true|false|true	We planted bulbs to flower in <b>springtime</b>.	They met again in the <b>spring</b> of 1977.	Both <b>springs</b> in the fuel pump were broken.	
spring	same|same|same	diff|diff|diff	true|true|true	We planted bulbs to flower in <b>springtime</b>.	Cherry trees bloom in the <b>springtime</b>.	A <b>spring</b> popped out of the watch.	
spring	same|same|same	diff|diff|diff	true|false|false	We planted bulbs to flower in <b>springtime</b>.	Cherry trees bloom in the <b>springtime</b>.	Both <b>springs</b> in the fuel pump were broken.	
spring	same|same|same	diff|diff|diff	true|true|true	They met again in the <b>spring</b> of 1977.	Cherry trees bloom in the <b>springtime</b>.	A <b>spring</b> popped out of the watch.	
spring	same|same|same	diff|diff|diff	true|true|false	They met again in the <b>spring</b> of 1977.	Cherry trees bloom in the <b>springtime</b>.	Both <b>springs</b> in the fuel pump were broken.	
spring	same|same|same	diff|diff|diff	true|true|true	A <b>spring</b> popped out of the watch.	Both <b>springs</b> in the fuel pump were broken.	We planted bulbs to flower in <b>spring</b>.	
spring	same|same|same	diff|diff|diff	true|true|false	A <b>spring</b> popped out of the watch.	Both <b>springs</b> in the fuel pump were broken.	We planted bulbs to flower in <b>springtime</b>.	
spring	same|same|same	diff|diff|diff	true|true|true	A <b>spring</b> popped out of the watch.	Both <b>springs</b> in the fuel pump were broken.	They met again in the <b>spring</b> of 1977.	
spring	same|same|same	diff|diff|diff	true|true|false	A <b>spring</b> popped out of the watch.	Both <b>springs</b> in the fuel pump were broken.	Cherry trees bloom in the <b>springtime</b>.	
spring	same|diff|diff	same|diff|diff	true|true|false	We planted bulbs to flower in <b>spring</b>.	We planted bulbs to flower in <b>springtime</b>.	Throwing back the sheet, he <b>springs</b> from the bed.	
spring	same|diff|diff	same|diff|diff	true|false|false	We planted bulbs to flower in <b>spring</b>.	We planted bulbs to flower in <b>springtime</b>.	Throwing back the sheet, he <b>jumps</b> from the bed.	
spring	same|diff|diff	same|diff|diff	true|true|true	We planted bulbs to flower in <b>spring</b>.	We planted bulbs to flower in <b>springtime</b>.	The cat wants to <b>spring</b> onto the sofa.	
spring	same|diff|diff	diff|diff|diff	true|true|true	We planted bulbs to flower in <b>spring</b>.	They met again in the <b>spring</b> of 1977.	Throwing back the sheet, he <b>springs</b> from the bed.	
spring	same|diff|diff	diff|diff|diff	true|false|false	We planted bulbs to flower in <b>spring</b>.	They met again in the <b>spring</b> of 1977.	Throwing back the sheet, he <b>jumps</b> from the bed.	
spring	same|diff|diff	diff|diff|diff	true|true|true	We planted bulbs to flower in <b>spring</b>.	They met again in the <b>spring</b> of 1977.	The cat wants to <b>spring</b> onto the sofa.	
spring	same|diff|diff	diff|diff|diff	true|true|false	We planted bulbs to flower in <b>spring</b>.	Cherry trees bloom in the <b>springtime</b>.	Throwing back the sheet, he <b>springs</b> from the bed.	
spring	same|diff|diff	diff|diff|diff	true|false|false	We planted bulbs to flower in <b>spring</b>.	Cherry trees bloom in the <b>springtime</b>.	Throwing back the sheet, he <b>jumps</b> from the bed.	
spring	same|diff|diff	diff|diff|diff	true|true|true	We planted bulbs to flower in <b>spring</b>.	Cherry trees bloom in the <b>springtime</b>.	The cat wants to <b>spring</b> onto the sofa.	
spring	same|diff|diff	diff|diff|diff	true|false|true	We planted bulbs to flower in <b>springtime</b>.	They met again in the <b>spring</b> of 1977.	Throwing back the sheet, he <b>springs</b> from the bed.	
spring	same|diff|diff	diff|diff|diff	true|false|false	We planted bulbs to flower in <b>springtime</b>.	They met again in the <b>spring</b> of 1977.	Throwing back the sheet, he <b>jumps</b> from the bed.	
spring	same|diff|diff	diff|diff|diff	true|true|true	We planted bulbs to flower in <b>springtime</b>.	They met again in the <b>spring</b> of 1977.	The cat wants to <b>spring</b> onto the sofa.	
spring	same|diff|diff	diff|diff|diff	true|false|false	We planted bulbs to flower in <b>springtime</b>.	Cherry trees bloom in the <b>springtime</b>.	Throwing back the sheet, he <b>springs</b> from the bed.	
spring	same|diff|diff	diff|diff|diff	true|false|false	We planted bulbs to flower in <b>springtime</b>.	Cherry trees bloom in the <b>springtime</b>.	Throwing back the sheet, he <b>jumps</b> from the bed.	
spring	same|diff|diff	diff|diff|diff	true|true|true	We planted bulbs to flower in <b>springtime</b>.	Cherry trees bloom in the <b>springtime</b>.	The cat wants to <b>spring</b> onto the sofa.	
spring	same|diff|diff	diff|diff|diff	true|true|false	They met again in the <b>spring</b> of 1977.	Cherry trees bloom in the <b>springtime</b>.	Throwing back the sheet, he <b>springs</b> from the bed.	
spring	same|diff|diff	diff|diff|diff	true|false|false	They met again in the <b>spring</b> of 1977.	Cherry trees bloom in the <b>springtime</b>.	Throwing back the sheet, he <b>jumps</b> from the bed.	
spring	same|diff|diff	diff|diff|diff	true|true|true	They met again in the <b>spring</b> of 1977.	Cherry trees bloom in the <b>springtime</b>.	The cat wants to <b>spring</b> onto the sofa.	
spring	same|diff|diff	same|diff|diff	false|true|false	Throwing back the sheet, he <b>springs</b> from the bed.	Throwing back the sheet, he <b>jumps</b> from the bed.	We planted bulbs to flower in <b>spring</b>.	
spring	same|diff|diff	same|diff|diff	false|false|false	Throwing back the sheet, he <b>springs</b> from the bed.	Throwing back the sheet, he <b>jumps</b> from the bed.	We planted bulbs to flower in <b>springtime</b>.	
spring	same|diff|diff	same|diff|diff	false|true|false	Throwing back the sheet, he <b>springs</b> from the bed.	Throwing back the sheet, he <b>jumps</b> from the bed.	They met again in the <b>spring</b> of 1977.	
spring	same|diff|diff	same|diff|diff	false|false|false	Throwing back the sheet, he <b>springs</b> from the bed.	Throwing back the sheet, he <b>jumps</b> from the bed.	Cherry trees bloom in the <b>springtime</b>.	
spring	same|diff|diff	diff|diff|diff	true|true|true	Throwing back the sheet, he <b>springs</b> from the bed.	The cat wants to <b>spring</b> onto the sofa.	We planted bulbs to flower in <b>spring</b>.	
spring	same|diff|diff	diff|diff|diff	true|false|true	Throwing back the sheet, he <b>springs</b> from the bed.	The cat wants to <b>spring</b> onto the sofa.	We planted bulbs to flower in <b>springtime</b>.	
spring	same|diff|diff	diff|diff|diff	true|true|true	Throwing back the sheet, he <b>springs</b> from the bed.	The cat wants to <b>spring</b> onto the sofa.	They met again in the <b>spring</b> of 1977.	
spring	same|diff|diff	diff|diff|diff	true|false|true	Throwing back the sheet, he <b>springs</b> from the bed.	The cat wants to <b>spring</b> onto the sofa.	Cherry trees bloom in the <b>springtime</b>.	
spring	same|diff|diff	diff|diff|diff	false|false|true	Throwing back the sheet, he <b>jumps</b> from the bed.	The cat wants to <b>spring</b> onto the sofa.	We planted bulbs to flower in <b>spring</b>.	
spring	same|diff|diff	diff|diff|diff	false|false|true	Throwing back the sheet, he <b>jumps</b> from the bed.	The cat wants to <b>spring</b> onto the sofa.	We planted bulbs to flower in <b>springtime</b>.	
spring	same|diff|diff	diff|diff|diff	false|false|true	Throwing back the sheet, he <b>jumps</b> from the bed.	The cat wants to <b>spring</b> onto the sofa.	They met again in the <b>spring</b> of 1977.	
spring	same|diff|diff	diff|diff|diff	false|false|true	Throwing back the sheet, he <b>jumps</b> from the bed.	The cat wants to <b>spring</b> onto the sofa.	Cherry trees bloom in the <b>springtime</b>.	
spring	same|diff|diff	diff|diff|diff	true|true|true	A <b>spring</b> popped out of the watch.	Both <b>springs</b> in the fuel pump were broken.	Throwing back the sheet, he <b>springs</b> from the bed.	
spring	same|diff|diff	diff|diff|diff	true|false|false	A <b>spring</b> popped out of the watch.	Both <b>springs</b> in the fuel pump were broken.	Throwing back the sheet, he <b>jumps</b> from the bed.	
spring	same|diff|diff	diff|diff|diff	true|true|true	A <b>spring</b> popped out of the watch.	Both <b>springs</b> in the fuel pump were broken.	The cat wants to <b>spring</b> onto the sofa.	
spring	same|diff|diff	same|diff|diff	false|true|false	Throwing back the sheet, he <b>springs</b> from the bed.	Throwing back the sheet, he <b>jumps</b> from the bed.	A <b>spring</b> popped out of the watch.	
spring	same|diff|diff	same|diff|diff	false|true|false	Throwing back the sheet, he <b>springs</b> from the bed.	Throwing back the sheet, he <b>jumps</b> from the bed.	Both <b>springs</b> in the fuel pump were broken.	
spring	same|diff|diff	diff|diff|diff	true|true|true	Throwing back the sheet, he <b>springs</b> from the bed.	The cat wants to <b>spring</b> onto the sofa.	A <b>spring</b> popped out of the watch.	
spring	same|diff|diff	diff|diff|diff	true|true|true	Throwing back the sheet, he <b>springs</b> from the bed.	The cat wants to <b>spring</b> onto the sofa.	Both <b>springs</b> in the fuel pump were broken.	
spring	same|diff|diff	diff|diff|diff	false|false|true	Throwing back the sheet, he <b>jumps</b> from the bed.	The cat wants to <b>spring</b> onto the sofa.	A <b>spring</b> popped out of the watch.	
spring	same|diff|diff	diff|diff|diff	false|false|true	Throwing back the sheet, he <b>jumps</b> from the bed.	The cat wants to <b>spring</b> onto the sofa.	Both <b>springs</b> in the fuel pump were broken.	
ring	same|same|same	diff|same|diff	true|false|false	He bought her an emerald <b>ring</b>.	I'm looking at a <b>ring</b> with a jewel attached to it.	He bought her an emerald <b>necklace</b>.	
ring	same|same|same	same|same|same	false|false|false	I would <b>ring</b> when I got back to the hotel.	I would <b>phone</b> when I got back to the hotel.	I would <b>sleep</b> when I got back to the hotel.	
ring	same|same|same	diff|same|diff	true|false|false	I would <b>ring</b> when I got back to the hotel.	I <b>ring</b> home once a week to tell my parents I'm okay.	I would <b>sleep</b> when I got back to the hotel.	
ring	same|same|same	diff|same|diff	false|false|false	I would <b>ring</b> when I got back to the hotel.	She <b>phoned</b> just after lunch.	I would <b>sleep</b> when I got back to the hotel.	
ring	same|same|same	diff|same|diff	false|false|false	I would <b>phone</b> when I got back to the hotel.	I <b>ring</b> home once a week to tell my parents I'm okay.	I would <b>sleep</b> when I got back to the hotel.	
ring	same|same|same	diff|diff|diff	false|false|false	I <b>ring</b> home once a week to tell my parents I'm okay.	She <b>phoned</b> just after lunch.	I would <b>sleep</b> when I got back to the hotel.	
ring	same|same|same	diff|same|diff	true|false|false	I would <b>phone</b> when I got back to the hotel.	She <b>phoned</b> just after lunch.	I would <b>sleep</b> when I got back to the hotel.	
ring	same|diff|diff	diff|diff|diff	true|true|true	He bought her an emerald <b>ring</b>.	I'm looking at a <b>ring</b> with a jewel attached to it.	I would <b>ring</b> when I got back to the hotel.	
ring	same|diff|diff	diff|diff|diff	true|false|false	He bought her an emerald <b>ring</b>.	I'm looking at a <b>ring</b> with a jewel attached to it.	I would <b>phone</b> when I got back to the hotel.	
ring	same|diff|diff	diff|diff|diff	true|true|true	He bought her an emerald <b>ring</b>.	I'm looking at a <b>ring</b> with a jewel attached to it.	I <b>ring</b> home once a week to tell my parents I'm okay.	
ring	same|diff|diff	diff|diff|diff	true|false|false	He bought her an emerald <b>ring</b>.	I'm looking at a <b>ring</b> with a jewel attached to it.	She <b>phoned</b> just after lunch.	
ring	same|diff|diff	same|diff|diff	false|true|false	I would <b>ring</b> when I got back to the hotel.	I would <b>phone</b> when I got back to the hotel.	He bought her an emerald <b>ring</b>.	
ring	same|diff|diff	same|diff|diff	false|true|false	I would <b>ring</b> when I got back to the hotel.	I would <b>phone</b> when I got back to the hotel.	I'm looking at a <b>ring</b> with a jewel attached to it.	
ring	same|diff|diff	diff|diff|diff	true|true|true	I would <b>ring</b> when I got back to the hotel.	I <b>ring</b> home once a week to tell my parents I'm okay.	He bought her an emerald <b>ring</b>.	
ring	same|diff|diff	diff|diff|diff	true|true|true	I would <b>ring</b> when I got back to the hotel.	I <b>ring</b> home once a week to tell my parents I'm okay.	I'm looking at a <b>ring</b> with a jewel attached to it.	
ring	same|diff|diff	diff|diff|diff	false|true|false	I would <b>ring</b> when I got back to the hotel.	She <b>phoned</b> just after lunch.	He bought her an emerald <b>ring</b>.	
