Target	POS	Context	Overlap	Sent1	Sent2	Sent3
anular	same|same|same	diff|same|diff	false|false|false	¿Cómo puedo <b>anular</b> el contrato y de cuánto tiempo dispongo para darme de baja?	A medio camino de Karlsruhe decidí <b>cancelar</b> mi viaje a Toulouse.	¿Cómo puedo <b>formalizar</b> el contrato y de cuánto tiempo dispongo para darme de baja?	
anular	same|same|same	diff|same|diff	false|false|false	¿Cómo puedo <b>cancelar</b> el contrato y de cuánto tiempo dispongo para darme de baja?	El gobierno debería <b>anular</b> esta ley de inmediato.	¿Cómo puedo <b>formalizar</b> el contrato y de cuánto tiempo dispongo para darme de baja?	
anular	same|same|same	diff|diff|diff	false|false|false	El gobierno debería <b>anular</b> esta ley de inmediato.	A medio camino de Karlsruhe decidí <b>cancelar</b> mi viaje a Toulouse.	¿Cómo puedo <b>formalizar</b> el contrato y de cuánto tiempo dispongo para darme de baja?	
anular	same|same|same	diff|same|diff	true|false|false	¿Cómo puedo <b>cancelar</b> el contrato y de cuánto tiempo dispongo para darme de baja?	A medio camino de Karlsruhe decidí <b>cancelar</b> mi viaje a Toulouse.	¿Cómo puedo <b>formalizar</b> el contrato y de cuánto tiempo dispongo para darme de baja?	
anular	same|diff|diff	diff|diff|diff	true|true|true	Le colocó el anillo en el <b>anular</b>.	El <b>anular</b> suele ser el segundo dedo más largo.	¿Cómo puedo <b>anular</b> el contrato y de cuánto tiempo dispongo para darme de baja?	
anular	same|diff|diff	diff|diff|diff	true|false|false	Le colocó el anillo en el <b>anular</b>.	El <b>anular</b> suele ser el segundo dedo más largo.	¿Cómo puedo <b>cancelar</b> el contrato y de cuánto tiempo dispongo para darme de baja?	
anular	same|diff|diff	diff|diff|diff	true|true|true	Le colocó el anillo en el <b>anular</b>.	El <b>anular</b> suele ser el segundo dedo más largo.	El gobierno debería <b>anular</b> esta ley de inmediato.	
anular	same|diff|diff	diff|diff|diff	true|false|false	Le colocó el anillo en el <b>anular</b>.	El <b>anular</b> suele ser el segundo dedo más largo.	A medio camino de Karlsruhe decidí <b>cancelar</b> mi viaje a Toulouse.	
anular	same|diff|diff	same|diff|diff	false|true|false	¿Cómo puedo <b>anular</b> el contrato y de cuánto tiempo dispongo para darme de baja?	¿Cómo puedo <b>cancelar</b> el contrato y de cuánto tiempo dispongo para darme de baja?	Le colocó el anillo en el <b>anular</b>.	
anular	same|diff|diff	same|diff|diff	false|true|false	¿Cómo puedo <b>anular</b> el contrato y de cuánto tiempo dispongo para darme de baja?	¿Cómo puedo <b>cancelar</b> el contrato y de cuánto tiempo dispongo para darme de baja?	El <b>anular</b> suele ser el segundo dedo más largo.	
anular	same|diff|diff	diff|diff|diff	true|true|true	¿Cómo puedo <b>anular</b> el contrato y de cuánto tiempo dispongo para darme de baja?	El gobierno debería <b>anular</b> esta ley de inmediato.	Le colocó el anillo en el <b>anular</b>.	
anular	same|diff|diff	diff|diff|diff	true|true|true	¿Cómo puedo <b>anular</b> el contrato y de cuánto tiempo dispongo para darme de baja?	El gobierno debería <b>anular</b> esta ley de inmediato.	El <b>anular</b> suele ser el segundo dedo más largo.	
anular	same|diff|diff	diff|diff|diff	false|true|false	¿Cómo puedo <b>anular</b> el contrato y de cuánto tiempo dispongo para darme de baja?	A medio camino de Karlsruhe decidí <b>cancelar</b> mi viaje a Toulouse.	Le colocó el anillo en el <b>anular</b>.	
anular	same|diff|diff	diff|diff|diff	false|true|false	¿Cómo puedo <b>anular</b> el contrato y de cuánto tiempo dispongo para darme de baja?	A medio camino de Karlsruhe decidí <b>cancelar</b> mi viaje a Toulouse.	El <b>anular</b> suele ser el segundo dedo más largo.	
anular	same|diff|diff	diff|diff|diff	false|false|true	¿Cómo puedo <b>cancelar</b> el contrato y de cuánto tiempo dispongo para darme de baja?	El gobierno debería <b>anular</b> esta ley de inmediato.	Le colocó el anillo en el <b>anular</b>.	
anular	same|diff|diff	diff|diff|diff	false|false|true	¿Cómo puedo <b>cancelar</b> el contrato y de cuánto tiempo dispongo para darme de baja?	El gobierno debería <b>anular</b> esta ley de inmediato.	El <b>anular</b> suele ser el segundo dedo más largo.	
anular	same|diff|diff	diff|diff|diff	true|false|false	¿Cómo puedo <b>cancelar</b> el contrato y de cuánto tiempo dispongo para darme de baja?	A medio camino de Karlsruhe decidí <b>cancelar</b> mi viaje a Toulouse.	Le colocó el anillo en el <b>anular</b>.	
anular	same|diff|diff	diff|diff|diff	true|false|false	¿Cómo puedo <b>cancelar</b> el contrato y de cuánto tiempo dispongo para darme de baja?	A medio camino de Karlsruhe decidí <b>cancelar</b> mi viaje a Toulouse.	El <b>anular</b> suele ser el segundo dedo más largo.	
anular	same|diff|diff	diff|diff|diff	false|true|false	El gobierno debería <b>anular</b> esta ley de inmediato.	A medio camino de Karlsruhe decidí <b>cancelar</b> mi viaje a Toulouse.	Le colocó el anillo en el <b>anular</b>.	
anular	same|diff|diff	diff|diff|diff	false|true|false	El gobierno debería <b>anular</b> esta ley de inmediato.	A medio camino de Karlsruhe decidí <b>cancelar</b> mi viaje a Toulouse.	El <b>anular</b> suele ser el segundo dedo más largo.	
artículo	same|same|same	same|same|same	false|false|false	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	Este <b>vídeo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	
artículo	same|same|same	diff|same|diff	true|false|false	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	El <b>artículo</b> ha sido publicado en varias páginas web.	Este <b>vídeo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	
artículo	same|same|same	diff|same|diff	false|false|false	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	El <b>texto</b> que has publicado en el periódico es realmente bueno.	Este <b>vídeo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	
artículo	same|same|same	diff|same|diff	false|false|false	Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	El <b>artículo</b> ha sido publicado en varias páginas web.	Este <b>vídeo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	
artículo	same|same|same	diff|diff|diff	false|false|false	El <b>artículo</b> ha sido publicado en varias páginas web.	El <b>texto</b> que has publicado en el periódico es realmente bueno.	Este <b>vídeo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	
artículo	same|same|same	diff|same|diff	false|false|false	Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	El <b>texto</b> que has publicado en el periódico es realmente bueno.	Este <b>vídeo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	
artículo	same|same|same	same|same|same	false|false|false	Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	Son distribuidores y vendedores al por mayor de <b>coches</b> de regalo y souvenir.	
artículo	same|same|same	diff|same|diff	true|false|false	Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	Son distribuidores y vendedores al por mayor de <b>coches</b> de regalo y souvenir.	
artículo	same|same|same	diff|same|diff	false|false|false	Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	El negocio se basa en la venta de <b>objetos</b> de regalo.	Son distribuidores y vendedores al por mayor de <b>coches</b> de regalo y souvenir.	
artículo	same|same|same	diff|same|diff	false|false|false	Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	Son distribuidores y vendedores al por mayor de <b>coches</b> de regalo y souvenir.	
artículo	same|same|same	diff|diff|diff	false|false|false	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	El negocio se basa en la venta de <b>objetos</b> de regalo.	Son distribuidores y vendedores al por mayor de <b>coches</b> de regalo y souvenir.	
artículo	same|same|same	diff|same|diff	false|false|false	Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	El negocio se basa en la venta de <b>objetos</b> de regalo.	Son distribuidores y vendedores al por mayor de <b>coches</b> de regalo y souvenir.	
artículo	same|same|same	same|diff|diff	false|true|false	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	
artículo	same|same|same	same|diff|diff	false|false|false	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	
artículo	same|same|same	same|diff|diff	false|true|false	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	
artículo	same|same|same	same|diff|diff	false|false|false	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	El negocio se basa en la venta de <b>objetos</b> de regalo.	
artículo	same|same|same	diff|diff|diff	true|true|true	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	El <b>artículo</b> ha sido publicado en varias páginas web.	Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	
artículo	same|same|same	diff|diff|diff	true|false|false	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	El <b>artículo</b> ha sido publicado en varias páginas web.	Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	
artículo	same|same|same	diff|diff|diff	true|true|true	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	El <b>artículo</b> ha sido publicado en varias páginas web.	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	
artículo	same|same|same	diff|diff|diff	true|false|false	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	El <b>artículo</b> ha sido publicado en varias páginas web.	El negocio se basa en la venta de <b>objetos</b> de regalo.	
artículo	same|same|same	diff|diff|diff	false|true|false	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	El <b>texto</b> que has publicado en el periódico es realmente bueno.	Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	
artículo	same|same|same	diff|diff|diff	false|false|false	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	El <b>texto</b> que has publicado en el periódico es realmente bueno.	Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	
artículo	same|same|same	diff|diff|diff	false|true|false	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	El <b>texto</b> que has publicado en el periódico es realmente bueno.	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	
artículo	same|same|same	diff|diff|diff	false|false|false	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	El <b>texto</b> que has publicado en el periódico es realmente bueno.	El negocio se basa en la venta de <b>objetos</b> de regalo.	
artículo	same|same|same	diff|diff|diff	false|false|true	Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	El <b>artículo</b> ha sido publicado en varias páginas web.	Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	
artículo	same|same|same	diff|diff|diff	false|false|false	Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	El <b>artículo</b> ha sido publicado en varias páginas web.	Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	
artículo	same|same|same	diff|diff|diff	false|false|true	Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	El <b>artículo</b> ha sido publicado en varias páginas web.	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	
artículo	same|same|same	diff|diff|diff	false|false|false	Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	El <b>artículo</b> ha sido publicado en varias páginas web.	El negocio se basa en la venta de <b>objetos</b> de regalo.	
artículo	same|same|same	diff|diff|diff	false|false|false	Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	El <b>texto</b> que has publicado en el periódico es realmente bueno.	Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	
artículo	same|same|same	diff|diff|diff	false|false|false	Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	El <b>texto</b> que has publicado en el periódico es realmente bueno.	Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	
artículo	same|same|same	diff|diff|diff	false|false|false	Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	El <b>texto</b> que has publicado en el periódico es realmente bueno.	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	
artículo	same|same|same	diff|diff|diff	false|false|false	Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	El <b>texto</b> que has publicado en el periódico es realmente bueno.	El negocio se basa en la venta de <b>objetos</b> de regalo.	
artículo	same|same|same	diff|diff|diff	false|true|false	El <b>artículo</b> ha sido publicado en varias páginas web.	El <b>texto</b> que has publicado en el periódico es realmente bueno.	Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	
artículo	same|same|same	diff|diff|diff	false|false|false	El <b>artículo</b> ha sido publicado en varias páginas web.	El <b>texto</b> que has publicado en el periódico es realmente bueno.	Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	
artículo	same|same|same	diff|diff|diff	false|true|false	El <b>artículo</b> ha sido publicado en varias páginas web.	El <b>texto</b> que has publicado en el periódico es realmente bueno.	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	
artículo	same|same|same	diff|diff|diff	false|false|false	El <b>artículo</b> ha sido publicado en varias páginas web.	El <b>texto</b> que has publicado en el periódico es realmente bueno.	El negocio se basa en la venta de <b>objetos</b> de regalo.	
artículo	same|same|same	same|diff|diff	false|true|false	Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	
artículo	same|same|same	same|diff|diff	false|false|false	Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	
artículo	same|same|same	same|diff|diff	false|true|false	Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	El <b>artículo</b> ha sido publicado en varias páginas web.	
artículo	same|same|same	same|diff|diff	false|false|false	Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	El <b>texto</b> que has publicado en el periódico es realmente bueno.	
artículo	same|same|same	diff|diff|diff	true|true|true	Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	
artículo	same|same|same	diff|diff|diff	true|false|false	Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	
artículo	same|same|same	diff|diff|diff	true|true|true	Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	El <b>artículo</b> ha sido publicado en varias páginas web.	
artículo	same|same|same	diff|diff|diff	true|false|false	Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	El <b>texto</b> que has publicado en el periódico es realmente bueno.	
artículo	same|same|same	diff|diff|diff	false|true|false	Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	El negocio se basa en la venta de <b>objetos</b> de regalo.	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	
artículo	same|same|same	diff|diff|diff	false|false|false	Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	El negocio se basa en la venta de <b>objetos</b> de regalo.	Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	
artículo	same|same|same	diff|diff|diff	false|true|false	Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	El negocio se basa en la venta de <b>objetos</b> de regalo.	El <b>artículo</b> ha sido publicado en varias páginas web.	
artículo	same|same|same	diff|diff|diff	false|false|false	Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	El negocio se basa en la venta de <b>objetos</b> de regalo.	El <b>texto</b> que has publicado en el periódico es realmente bueno.	
artículo	same|same|same	diff|diff|diff	false|false|true	Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	
artículo	same|same|same	diff|diff|diff	false|false|false	Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	
artículo	same|same|same	diff|diff|diff	false|false|true	Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	El <b>artículo</b> ha sido publicado en varias páginas web.	
artículo	same|same|same	diff|diff|diff	false|false|false	Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	El <b>texto</b> que has publicado en el periódico es realmente bueno.	
artículo	same|same|same	diff|diff|diff	false|false|false	Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	El negocio se basa en la venta de <b>objetos</b> de regalo.	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	
artículo	same|same|same	diff|diff|diff	false|false|false	Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	El negocio se basa en la venta de <b>objetos</b> de regalo.	Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	
artículo	same|same|same	diff|diff|diff	false|false|false	Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	El negocio se basa en la venta de <b>objetos</b> de regalo.	El <b>artículo</b> ha sido publicado en varias páginas web.	
artículo	same|same|same	diff|diff|diff	false|false|false	Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	El negocio se basa en la venta de <b>objetos</b> de regalo.	El <b>texto</b> que has publicado en el periódico es realmente bueno.	
artículo	same|same|same	diff|diff|diff	false|true|false	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	El negocio se basa en la venta de <b>objetos</b> de regalo.	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	
artículo	same|same|same	diff|diff|diff	false|false|false	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	El negocio se basa en la venta de <b>objetos</b> de regalo.	Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	
artículo	same|same|same	diff|diff|diff	false|true|false	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	El negocio se basa en la venta de <b>objetos</b> de regalo.	El <b>artículo</b> ha sido publicado en varias páginas web.	
artículo	same|same|same	diff|diff|diff	false|false|false	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	El negocio se basa en la venta de <b>objetos</b> de regalo.	El <b>texto</b> que has publicado en el periódico es realmente bueno.	
vela	same|same|same	same|same|same	false|false|false	Deja una <b>vela</b> a mano porque van a cortar la luz.	Deja una <b>candela</b> a mano porque van a cortar la luz.	Deja una <b>tijera</b> a mano porque van a cortar la luz.	
vela	same|same|same	diff|same|diff	true|false|false	Deja una <b>vela</b> a mano porque van a cortar la luz.	Le han llevado dos <b>velas</b> al cementerio.	Deja una <b>tijera</b> a mano porque van a cortar la luz.	
vela	same|same|same	diff|same|diff	false|false|false	Deja una <b>vela</b> a mano porque van a cortar la luz.	Siguiendo las instrucciones del negrito encendió la <b>candela</b> y entrando en la cueva se puso en marcha.	Deja una <b>tijera</b> a mano porque van a cortar la luz.	
vela	same|same|same	diff|same|diff	false|false|false	Deja una <b>candela</b> a mano porque van a cortar la luz.	Le han llevado dos <b>velas</b> al cementerio.	Deja una <b>tijera</b> a mano porque van a cortar la luz.	
vela	same|same|same	diff|diff|diff	false|false|false	Le han llevado dos <b>velas</b> al cementerio.	Siguiendo las instrucciones del negrito encendió la <b>candela</b> y entrando en la cueva se puso en marcha.	Deja una <b>tijera</b> a mano porque van a cortar la luz.	
vela	same|same|same	diff|same|diff	true|false|false	Deja una <b>candela</b> a mano porque van a cortar la luz.	Siguiendo las instrucciones del negrito encendió la <b>candela</b> y entrando en la cueva se puso en marcha.	Deja una <b>tijera</b> a mano porque van a cortar la luz.	
vela	same|same|same	same|same|same	false|false|false	Reconocí al barco desde lejos por su <b>vela</b>.	Reconocí al barco desde lejos por su <b>paño</b>.	Reconocí al barco desde lejos por su <b>forma</b>.	
vela	same|same|same	diff|same|diff	true|false|false	Reconocí al barco desde lejos por su <b>vela</b>.	El fuerto viento provocó la rotura de las <b>velas</b>.	Reconocí al barco desde lejos por su <b>forma</b>.	
vela	same|same|same	diff|same|diff	true|false|false	Reconocí al barco desde lejos por su <b>vela</b>.	El <b>velamen</b> de la embarcación parecía tener muchos años.	Reconocí al barco desde lejos por su <b>forma</b>.	
vela	same|same|same	diff|same|diff	false|false|false	Reconocí al barco desde lejos por su <b>paño</b>.	El fuerto viento provocó la rotura de las <b>velas</b>.	Reconocí al barco desde lejos por su <b>forma</b>.	
vela	same|same|same	diff|diff|diff	false|false|false	El fuerto viento provocó la rotura de las <b>velas</b>.	El <b>velamen</b> de la embarcación parecía tener muchos años.	Reconocí al barco desde lejos por su <b>forma</b>.	
vela	same|same|same	diff|same|diff	false|false|false	Reconocí al barco desde lejos por su <b>paño</b>.	El <b>velamen</b> de la embarcación parecía tener muchos años.	Reconocí al barco desde lejos por su <b>forma</b>.	
vela	same|same|same	same|diff|diff	false|true|false	Deja una <b>vela</b> a mano porque van a cortar la luz.	Deja una <b>candela</b> a mano porque van a cortar la luz.	Reconocí al barco desde lejos por su <b>vela</b>.	
vela	same|same|same	same|diff|diff	false|false|false	Deja una <b>vela</b> a mano porque van a cortar la luz.	Deja una <b>candela</b> a mano porque van a cortar la luz.	Reconocí al barco desde lejos por su <b>paño</b>.	
vela	same|same|same	same|diff|diff	false|true|false	Deja una <b>vela</b> a mano porque van a cortar la luz.	Deja una <b>candela</b> a mano porque van a cortar la luz.	El fuerto viento provocó la rotura de las <b>velas</b>.	
vela	same|same|same	same|diff|diff	false|true|false	Deja una <b>vela</b> a mano porque van a cortar la luz.	Deja una <b>candela</b> a mano porque van a cortar la luz.	El <b>velamen</b> de la embarcación parecía tener muchos años.	
vela	same|same|same	diff|diff|diff	true|true|true	Deja una <b>vela</b> a mano porque van a cortar la luz.	Le han llevado dos <b>velas</b> al cementerio.	Reconocí al barco desde lejos por su <b>vela</b>.	
vela	same|same|same	diff|diff|diff	true|false|false	Deja una <b>vela</b> a mano porque van a cortar la luz.	Le han llevado dos <b>velas</b> al cementerio.	Reconocí al barco desde lejos por su <b>paño</b>.	
vela	same|same|same	diff|diff|diff	true|true|true	Deja una <b>vela</b> a mano porque van a cortar la luz.	Le han llevado dos <b>velas</b> al cementerio.	El fuerto viento provocó la rotura de las <b>velas</b>.	
vela	same|same|same	diff|diff|diff	true|true|false	Deja una <b>vela</b> a mano porque van a cortar la luz.	Le han llevado dos <b>velas</b> al cementerio.	El <b>velamen</b> de la embarcación parecía tener muchos años.	
vela	same|same|same	diff|diff|diff	false|true|false	Deja una <b>vela</b> a mano porque van a cortar la luz.	Siguiendo las instrucciones del negrito encendió la <b>candela</b> y entrando en la cueva se puso en marcha.	Reconocí al barco desde lejos por su <b>vela</b>.	
vela	same|same|same	diff|diff|diff	false|false|false	Deja una <b>vela</b> a mano porque van a cortar la luz.	Siguiendo las instrucciones del negrito encendió la <b>candela</b> y entrando en la cueva se puso en marcha.	Reconocí al barco desde lejos por su <b>paño</b>.	
vela	same|same|same	diff|diff|diff	false|true|false	Deja una <b>vela</b> a mano porque van a cortar la luz.	Siguiendo las instrucciones del negrito encendió la <b>candela</b> y entrando en la cueva se puso en marcha.	El fuerto viento provocó la rotura de las <b>velas</b>.	
vela	same|same|same	diff|diff|diff	false|true|false	Deja una <b>vela</b> a mano porque van a cortar la luz.	Siguiendo las instrucciones del negrito encendió la <b>candela</b> y entrando en la cueva se puso en marcha.	El <b>velamen</b> de la embarcación parecía tener muchos años.	
vela	same|same|same	diff|diff|diff	false|false|true	Deja una <b>candela</b> a mano porque van a cortar la luz.	Le han llevado dos <b>velas</b> al cementerio.	Reconocí al barco desde lejos por su <b>vela</b>.	
vela	same|same|same	diff|diff|diff	false|false|false	Deja una <b>candela</b> a mano porque van a cortar la luz.	Le han llevado dos <b>velas</b> al cementerio.	Reconocí al barco desde lejos por su <b>paño</b>.	
vela	same|same|same	diff|diff|diff	false|false|true	Deja una <b>candela</b> a mano porque van a cortar la luz.	Le han llevado dos <b>velas</b> al cementerio.	El fuerto viento provocó la rotura de las <b>velas</b>.	
vela	same|same|same	diff|diff|diff	false|false|false	Deja una <b>candela</b> a mano porque van a cortar la luz.	Le han llevado dos <b>velas</b> al cementerio.	El <b>velamen</b> de la embarcación parecía tener muchos años.	
vela	same|same|same	diff|diff|diff	true|false|false	Deja una <b>candela</b> a mano porque van a cortar la luz.	Siguiendo las instrucciones del negrito encendió la <b>candela</b> y entrando en la cueva se puso en marcha.	Reconocí al barco desde lejos por su <b>vela</b>.	
vela	same|same|same	diff|diff|diff	true|false|false	Deja una <b>candela</b> a mano porque van a cortar la luz.	Siguiendo las instrucciones del negrito encendió la <b>candela</b> y entrando en la cueva se puso en marcha.	Reconocí al barco desde lejos por su <b>paño</b>.	
