Target	POS	Context	Overlap	Sent1	Sent2	Sent3
ameixa	same|same|same	diff|diff|diff	false|true|false	Un caldiño para soportar a febre e tomar froitas como o kiwi e <b>ameixas</b> para poñer fin ás dores abdominais por estrinximento.	Proba estas <b>cirolas</b> marelas.	Aprendín a nadar na antiga praia de Pontevedra, e reparei, aínda neno, na extraordinaria riqueza en <b>ameixas</b> e croques.	
ameixa	same|same|same	diff|diff|diff	false|true|false	Un caldiño para soportar a febre e tomar froitas como o kiwi e <b>ameixas</b> para poñer fin ás dores abdominais por estrinximento.	Proba estas <b>cirolas</b> marelas.	En Galicia existe evidencia de consumo de ostras, mexillóns e <b>ameixas</b> nestas terras xa dende o século IV antes de Cristo.	
ameixa	same|same|same	diff|diff|diff	false|false|true	Un caldiño para soportar a febre e tomar froitas como o kiwi e <b>cirolas</b> para poñer fin ás dores abdominais por estrinximento.	Houbo intres de gran felicidade cando eu era neno e iamos á da señora Munda apañar unhas <b>ameixas</b>... 	Aprendín a nadar na antiga praia de Pontevedra, e reparei, aínda neno, na extraordinaria riqueza en <b>ameixas</b> e croques.	
ameixa	same|same|same	diff|diff|diff	false|false|true	Un caldiño para soportar a febre e tomar froitas como o kiwi e <b>cirolas</b> para poñer fin ás dores abdominais por estrinximento.	Houbo intres de gran felicidade cando eu era neno e iamos á da señora Munda apañar unhas <b>ameixas</b>... 	En Galicia existe evidencia de consumo de ostras, mexillóns e <b>ameixas</b> nestas terras xa dende o século IV antes de Cristo.	
ameixa	same|same|same	diff|diff|diff	true|false|false	Un caldiño para soportar a febre e tomar froitas como o kiwi e <b>cirolas</b> para poñer fin ás dores abdominais por estrinximento.	Proba estas <b>cirolas</b> marelas.	Aprendín a nadar na antiga praia de Pontevedra, e reparei, aínda neno, na extraordinaria riqueza en <b>ameixas</b> e croques.	
ameixa	same|same|same	diff|diff|diff	true|false|false	Un caldiño para soportar a febre e tomar froitas como o kiwi e <b>cirolas</b> para poñer fin ás dores abdominais por estrinximento.	Proba estas <b>cirolas</b> marelas.	En Galicia existe evidencia de consumo de ostras, mexillóns e <b>ameixas</b> nestas terras xa dende o século IV antes de Cristo.	
ameixa	same|same|same	diff|diff|diff	false|true|false	Houbo intres de gran felicidade cando eu era neno e iamos á da señora Munda apañar unhas <b>ameixas</b>... 	Proba estas <b>cirolas</b> marelas.	Aprendín a nadar na antiga praia de Pontevedra, e reparei, aínda neno, na extraordinaria riqueza en <b>ameixas</b> e croques.	
ameixa	same|same|same	diff|diff|diff	false|true|false	Houbo intres de gran felicidade cando eu era neno e iamos á da señora Munda apañar unhas <b>ameixas</b>... 	Proba estas <b>cirolas</b> marelas.	En Galicia existe evidencia de consumo de ostras, mexillóns e <b>ameixas</b> nestas terras xa dende o século IV antes de Cristo.	
bolo	same|same|same	same|same|same	false|false|false	Para acompañar o xantar compramos un <b>bolo</b> de quilo e medio.	Para acompañar o xantar compramos un <b>molete</b> de quilo e medio.	Para acompañar o xantar compramos un <b>filete</b> de quilo e medio.	
bolo	same|same|same	diff|same|diff	true|false|false	Para acompañar o xantar compramos un <b>bolo</b> de quilo e medio.	Encántalle comer o <b>bolo</b> de pan antes da sopa.	Para acompañar o xantar compramos un <b>filete</b> de quilo e medio.	
bolo	same|same|same	diff|same|diff	false|false|false	Para acompañar o xantar compramos un <b>bolo</b> de quilo e medio.	O <b>molete</b> tiña a codia un pouco dura.	Para acompañar o xantar compramos un <b>filete</b> de quilo e medio.	
bolo	same|same|same	diff|same|diff	false|false|false	Para acompañar o xantar compramos un <b>molete</b> de quilo e medio.	Encántalle comer o <b>bolo</b> de pan antes da sopa.	Para acompañar o xantar compramos un <b>filete</b> de quilo e medio.	
bolo	same|same|same	diff|diff|diff	false|false|false	Encántalle comer o <b>bolo</b> de pan antes da sopa.	O <b>molete</b> tiña a codia un pouco dura.	Para acompañar o xantar compramos un <b>filete</b> de quilo e medio.	
bolo	same|same|same	diff|same|diff	true|false|false	Para acompañar o xantar compramos un <b>molete</b> de quilo e medio.	O <b>molete</b> tiña a codia un pouco dura.	Para acompañar o xantar compramos un <b>filete</b> de quilo e medio.	
bolo	same|same|same	diff|same|diff	true|false|false	En toda a tarde só pescaron dous <b>bolos</b> pequenos.	Para atraeren as robalizas iscaban <b>bolo</b> vivo.	En toda a tarde só pescaron dous <b>chocos</b> pequenos.	
bolo	same|same|same	same|diff|diff	false|true|false	Para acompañar o xantar compramos un <b>bolo</b> de quilo e medio.	Para acompañar o xantar compramos un <b>molete</b> de quilo e medio.	En toda a tarde só pescaron dous <b>bolos</b> pequenos.	
bolo	same|same|same	same|diff|diff	false|true|false	Para acompañar o xantar compramos un <b>bolo</b> de quilo e medio.	Para acompañar o xantar compramos un <b>molete</b> de quilo e medio.	Para atraeren as robalizas iscaban <b>bolo</b> vivo.	
bolo	same|same|same	diff|diff|diff	true|true|true	Para acompañar o xantar compramos un <b>bolo</b> de quilo e medio.	Encántalle comer o <b>bolo</b> de pan antes da sopa.	En toda a tarde só pescaron dous <b>bolos</b> pequenos.	
bolo	same|same|same	diff|diff|diff	true|true|true	Para acompañar o xantar compramos un <b>bolo</b> de quilo e medio.	Encántalle comer o <b>bolo</b> de pan antes da sopa.	Para atraeren as robalizas iscaban <b>bolo</b> vivo.	
bolo	same|same|same	diff|diff|diff	false|true|false	Para acompañar o xantar compramos un <b>bolo</b> de quilo e medio.	O <b>molete</b> tiña a codia un pouco dura.	En toda a tarde só pescaron dous <b>bolos</b> pequenos.	
bolo	same|same|same	diff|diff|diff	false|true|false	Para acompañar o xantar compramos un <b>bolo</b> de quilo e medio.	O <b>molete</b> tiña a codia un pouco dura.	Para atraeren as robalizas iscaban <b>bolo</b> vivo.	
bolo	same|same|same	diff|diff|diff	false|false|true	Para acompañar o xantar compramos un <b>molete</b> de quilo e medio.	Encántalle comer o <b>bolo</b> de pan antes da sopa.	En toda a tarde só pescaron dous <b>bolos</b> pequenos.	
bolo	same|same|same	diff|diff|diff	false|false|true	Para acompañar o xantar compramos un <b>molete</b> de quilo e medio.	Encántalle comer o <b>bolo</b> de pan antes da sopa.	Para atraeren as robalizas iscaban <b>bolo</b> vivo.	
bolo	same|same|same	diff|diff|diff	true|false|false	Para acompañar o xantar compramos un <b>molete</b> de quilo e medio.	O <b>molete</b> tiña a codia un pouco dura.	En toda a tarde só pescaron dous <b>bolos</b> pequenos.	
bolo	same|same|same	diff|diff|diff	true|false|false	Para acompañar o xantar compramos un <b>molete</b> de quilo e medio.	O <b>molete</b> tiña a codia un pouco dura.	Para atraeren as robalizas iscaban <b>bolo</b> vivo.	
bolo	same|same|same	diff|diff|diff	false|true|false	Encántalle comer o <b>bolo</b> de pan antes da sopa.	O <b>molete</b> tiña a codia un pouco dura.	En toda a tarde só pescaron dous <b>bolos</b> pequenos.	
bolo	same|same|same	diff|diff|diff	false|true|false	Encántalle comer o <b>bolo</b> de pan antes da sopa.	O <b>molete</b> tiña a codia un pouco dura.	Para atraeren as robalizas iscaban <b>bolo</b> vivo.	
bolo	same|same|same	diff|diff|diff	true|true|true	En toda a tarde só pescaron dous <b>bolos</b> pequenos.	Para atraeren as robalizas iscaban <b>bolo</b> vivo.	Para acompañar o xantar compramos un <b>bolo</b> de quilo e medio.	
bolo	same|same|same	diff|diff|diff	true|false|false	En toda a tarde só pescaron dous <b>bolos</b> pequenos.	Para atraeren as robalizas iscaban <b>bolo</b> vivo.	Para acompañar o xantar compramos un <b>molete</b> de quilo e medio.	
bolo	same|same|same	diff|diff|diff	true|true|true	En toda a tarde só pescaron dous <b>bolos</b> pequenos.	Para atraeren as robalizas iscaban <b>bolo</b> vivo.	Encántalle comer o <b>bolo</b> de pan antes da sopa.	
bolo	same|same|same	diff|diff|diff	true|false|false	En toda a tarde só pescaron dous <b>bolos</b> pequenos.	Para atraeren as robalizas iscaban <b>bolo</b> vivo.	O <b>molete</b> tiña a codia un pouco dura.	
cabaleiro	same|same|same	same|same|same	false|false|false	Viñan dous <b>cabaleiros</b> a galope pola chaira.	Viñan dous <b>xinetes</b> a galope pola chaira.	Viñan dous <b>asnos</b> a galope pola chaira.	
cabaleiro	same|same|same	diff|same|diff	true|false|false	Viñan dous <b>cabaleiros</b> a galope pola chaira.	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	Viñan dous <b>asnos</b> a galope pola chaira.	
cabaleiro	same|same|same	diff|same|diff	false|false|false	Viñan dous <b>cabaleiros</b> a galope pola chaira.	Os <b>xinetes</b> preparáronse para comezar a proba.	Viñan dous <b>asnos</b> a galope pola chaira.	
cabaleiro	same|same|same	diff|same|diff	false|false|false	Viñan dous <b>xinetes</b> a galope pola chaira.	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	Viñan dous <b>asnos</b> a galope pola chaira.	
cabaleiro	same|same|same	diff|diff|diff	false|false|false	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	Os <b>xinetes</b> preparáronse para comezar a proba.	Viñan dous <b>asnos</b> a galope pola chaira.	
cabaleiro	same|same|same	diff|same|diff	true|false|false	Viñan dous <b>xinetes</b> a galope pola chaira.	Os <b>xinetes</b> preparáronse para comezar a proba.	Viñan dous <b>asnos</b> a galope pola chaira.	
cabaleiro	same|same|same	same|same|same	false|false|false	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	Ergueuse pola mañá cun <b>mosquito</b> no pescozo.	
cabaleiro	same|same|same	diff|same|diff	true|false|false	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	Da mala postura acabou collendo un <b>cabaleiro</b>.	Ergueuse pola mañá cun <b>mosquito</b> no pescozo.	
cabaleiro	same|same|same	diff|same|diff	false|false|false	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	Ergueuse pola mañá cun <b>mosquito</b> no pescozo.	
cabaleiro	same|same|same	diff|same|diff	false|false|false	Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	Da mala postura acabou collendo un <b>cabaleiro</b>.	Ergueuse pola mañá cun <b>mosquito</b> no pescozo.	
cabaleiro	same|same|same	diff|diff|diff	false|false|false	Da mala postura acabou collendo un <b>cabaleiro</b>.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	Ergueuse pola mañá cun <b>mosquito</b> no pescozo.	
cabaleiro	same|same|same	diff|same|diff	true|false|false	Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	Ergueuse pola mañá cun <b>mosquito</b> no pescozo.	
cabaleiro	same|same|same	same|diff|diff	false|true|false	Viñan dous <b>cabaleiros</b> a galope pola chaira.	Viñan dous <b>xinetes</b> a galope pola chaira.	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	
cabaleiro	same|same|same	same|diff|diff	false|false|false	Viñan dous <b>cabaleiros</b> a galope pola chaira.	Viñan dous <b>xinetes</b> a galope pola chaira.	Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	
cabaleiro	same|same|same	same|diff|diff	false|true|false	Viñan dous <b>cabaleiros</b> a galope pola chaira.	Viñan dous <b>xinetes</b> a galope pola chaira.	Da mala postura acabou collendo un <b>cabaleiro</b>.	
cabaleiro	same|same|same	same|diff|diff	false|false|false	Viñan dous <b>cabaleiros</b> a galope pola chaira.	Viñan dous <b>xinetes</b> a galope pola chaira.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	
cabaleiro	same|same|same	diff|diff|diff	true|true|true	Viñan dous <b>cabaleiros</b> a galope pola chaira.	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	
cabaleiro	same|same|same	diff|diff|diff	true|false|false	Viñan dous <b>cabaleiros</b> a galope pola chaira.	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	
cabaleiro	same|same|same	diff|diff|diff	true|true|true	Viñan dous <b>cabaleiros</b> a galope pola chaira.	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	Da mala postura acabou collendo un <b>cabaleiro</b>.	
cabaleiro	same|same|same	diff|diff|diff	true|false|false	Viñan dous <b>cabaleiros</b> a galope pola chaira.	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	
cabaleiro	same|same|same	diff|diff|diff	false|true|false	Viñan dous <b>cabaleiros</b> a galope pola chaira.	Os <b>xinetes</b> preparáronse para comezar a proba.	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	
cabaleiro	same|same|same	diff|diff|diff	false|false|false	Viñan dous <b>cabaleiros</b> a galope pola chaira.	Os <b>xinetes</b> preparáronse para comezar a proba.	Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	
cabaleiro	same|same|same	diff|diff|diff	false|true|false	Viñan dous <b>cabaleiros</b> a galope pola chaira.	Os <b>xinetes</b> preparáronse para comezar a proba.	Da mala postura acabou collendo un <b>cabaleiro</b>.	
cabaleiro	same|same|same	diff|diff|diff	false|false|false	Viñan dous <b>cabaleiros</b> a galope pola chaira.	Os <b>xinetes</b> preparáronse para comezar a proba.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	
cabaleiro	same|same|same	diff|diff|diff	false|false|true	Viñan dous <b>xinetes</b> a galope pola chaira.	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	
cabaleiro	same|same|same	diff|diff|diff	false|false|false	Viñan dous <b>xinetes</b> a galope pola chaira.	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	
cabaleiro	same|same|same	diff|diff|diff	false|false|true	Viñan dous <b>xinetes</b> a galope pola chaira.	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	Da mala postura acabou collendo un <b>cabaleiro</b>.	
cabaleiro	same|same|same	diff|diff|diff	false|false|false	Viñan dous <b>xinetes</b> a galope pola chaira.	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	
cabaleiro	same|same|same	diff|diff|diff	true|false|false	Viñan dous <b>xinetes</b> a galope pola chaira.	Os <b>xinetes</b> preparáronse para comezar a proba.	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	
cabaleiro	same|same|same	diff|diff|diff	true|false|false	Viñan dous <b>xinetes</b> a galope pola chaira.	Os <b>xinetes</b> preparáronse para comezar a proba.	Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	
cabaleiro	same|same|same	diff|diff|diff	true|false|false	Viñan dous <b>xinetes</b> a galope pola chaira.	Os <b>xinetes</b> preparáronse para comezar a proba.	Da mala postura acabou collendo un <b>cabaleiro</b>.	
cabaleiro	same|same|same	diff|diff|diff	true|false|false	Viñan dous <b>xinetes</b> a galope pola chaira.	Os <b>xinetes</b> preparáronse para comezar a proba.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	
cabaleiro	same|same|same	diff|diff|diff	false|true|false	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	Os <b>xinetes</b> preparáronse para comezar a proba.	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	
cabaleiro	same|same|same	diff|diff|diff	false|false|false	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	Os <b>xinetes</b> preparáronse para comezar a proba.	Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	
cabaleiro	same|same|same	diff|diff|diff	false|true|false	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	Os <b>xinetes</b> preparáronse para comezar a proba.	Da mala postura acabou collendo un <b>cabaleiro</b>.	
cabaleiro	same|same|same	diff|diff|diff	false|false|false	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	Os <b>xinetes</b> preparáronse para comezar a proba.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	
cabaleiro	same|same|same	same|diff|diff	false|true|false	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	Viñan dous <b>cabaleiros</b> a galope pola chaira.	
cabaleiro	same|same|same	same|diff|diff	false|false|false	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	Viñan dous <b>xinetes</b> a galope pola chaira.	
cabaleiro	same|same|same	same|diff|diff	false|true|false	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	
cabaleiro	same|same|same	same|diff|diff	false|false|false	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	Os <b>xinetes</b> preparáronse para comezar a proba.	
cabaleiro	same|same|same	diff|diff|diff	true|true|true	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	Da mala postura acabou collendo un <b>cabaleiro</b>.	Viñan dous <b>cabaleiros</b> a galope pola chaira.	
cabaleiro	same|same|same	diff|diff|diff	true|false|false	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	Da mala postura acabou collendo un <b>cabaleiro</b>.	Viñan dous <b>xinetes</b> a galope pola chaira.	
cabaleiro	same|same|same	diff|diff|diff	true|true|true	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	Da mala postura acabou collendo un <b>cabaleiro</b>.	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	
cabaleiro	same|same|same	diff|diff|diff	true|false|false	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	Da mala postura acabou collendo un <b>cabaleiro</b>.	Os <b>xinetes</b> preparáronse para comezar a proba.	
cabaleiro	same|same|same	diff|diff|diff	false|true|false	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	Viñan dous <b>cabaleiros</b> a galope pola chaira.	
cabaleiro	same|same|same	diff|diff|diff	false|false|false	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	Viñan dous <b>xinetes</b> a galope pola chaira.	
cabaleiro	same|same|same	diff|diff|diff	false|true|false	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	
cabaleiro	same|same|same	diff|diff|diff	false|false|false	Ergueuse pola mañá cun <b>cabaleiro</b> no pescozo.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	Os <b>xinetes</b> preparáronse para comezar a proba.	
cabaleiro	same|same|same	diff|diff|diff	false|false|true	Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	Da mala postura acabou collendo un <b>cabaleiro</b>.	Viñan dous <b>cabaleiros</b> a galope pola chaira.	
cabaleiro	same|same|same	diff|diff|diff	false|false|false	Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	Da mala postura acabou collendo un <b>cabaleiro</b>.	Viñan dous <b>xinetes</b> a galope pola chaira.	
cabaleiro	same|same|same	diff|diff|diff	false|false|true	Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	Da mala postura acabou collendo un <b>cabaleiro</b>.	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	
cabaleiro	same|same|same	diff|diff|diff	false|false|false	Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	Da mala postura acabou collendo un <b>cabaleiro</b>.	Os <b>xinetes</b> preparáronse para comezar a proba.	
cabaleiro	same|same|same	diff|diff|diff	true|false|false	Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	Viñan dous <b>cabaleiros</b> a galope pola chaira.	
cabaleiro	same|same|same	diff|diff|diff	true|false|false	Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	Viñan dous <b>xinetes</b> a galope pola chaira.	
cabaleiro	same|same|same	diff|diff|diff	true|false|false	Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	
cabaleiro	same|same|same	diff|diff|diff	true|false|false	Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	Os <b>xinetes</b> preparáronse para comezar a proba.	
cabaleiro	same|same|same	diff|diff|diff	false|true|false	Da mala postura acabou collendo un <b>cabaleiro</b>.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	Viñan dous <b>cabaleiros</b> a galope pola chaira.	
cabaleiro	same|same|same	diff|diff|diff	false|false|false	Da mala postura acabou collendo un <b>cabaleiro</b>.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	Viñan dous <b>xinetes</b> a galope pola chaira.	
cabaleiro	same|same|same	diff|diff|diff	false|true|false	Da mala postura acabou collendo un <b>cabaleiro</b>.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	
cabaleiro	same|same|same	diff|diff|diff	false|false|false	Da mala postura acabou collendo un <b>cabaleiro</b>.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	Os <b>xinetes</b> preparáronse para comezar a proba.	
saber	same|same|same	same|same|same	false|false|false	Aínda non <b>sabe</b> o resultado.	Aínda non <b>coñece</b> o resultado.	Aínda non <b>esquece</b> o resultado.	
saber	same|same|same	diff|same|diff	true|false|false	Aínda non <b>sabe</b> o resultado.	Se <b>sabe</b> o porqué da súa actitude, será por algo.	Aínda non <b>esquece</b> o resultado.	
saber	same|same|same	diff|same|diff	false|false|false	Aínda non <b>sabe</b> o resultado.	Ela <b>coñece</b> o funcionamento da máquina.	Aínda non <b>esquece</b> o resultado.	
saber	same|same|same	diff|same|diff	false|false|false	Aínda non <b>coñece</b> o resultado.	Se <b>sabe</b> o porqué da súa actitude, será por algo.	Aínda non <b>esquece</b> o resultado.	
saber	same|same|same	diff|diff|diff	false|false|false	Se <b>sabe</b> o porqué da súa actitude, será por algo.	Ela <b>coñece</b> o funcionamento da máquina.	Aínda non <b>esquece</b> o resultado.	
saber	same|same|same	diff|same|diff	true|false|false	Aínda non <b>coñece</b> o resultado.	Ela <b>coñece</b> o funcionamento da máquina.	Aínda non <b>esquece</b> o resultado.	
saber	same|same|same	same|same|same	false|false|false	A comida esta non me <b>sabe</b> nada.	A comida esta non me <b>agrada</b> nada.	A comida esta non me <b>custa</b> nada.	
saber	same|same|same	diff|same|diff	true|false|false	A comida esta non me <b>sabe</b> nada.	Que mal <b>sabe</b> este queixo!	A comida esta non me <b>custa</b> nada.	
saber	same|same|same	diff|same|diff	true|false|false	A comida esta non me <b>sabe</b> nada.	Estas mazás <b>saben</b> que gorentan.	A comida esta non me <b>custa</b> nada.	
saber	same|same|same	diff|same|diff	false|false|false	A comida esta non me <b>agrada</b> nada.	Que mal <b>sabe</b> este queixo!	A comida esta non me <b>custa</b> nada.	
saber	same|same|same	diff|diff|diff	true|false|false	Que mal <b>sabe</b> este queixo!	Estas mazás <b>saben</b> que gorentan.	A comida esta non me <b>custa</b> nada.	
saber	same|same|same	diff|same|diff	false|false|false	A comida esta non me <b>agrada</b> nada.	Estas mazás <b>saben</b> que gorentan.	A comida esta non me <b>custa</b> nada.	
saber	same|same|same	same|diff|diff	false|true|false	Aínda non <b>sabe</b> o resultado.	Aínda non <b>coñece</b> o resultado.	A comida esta non me <b>sabe</b> nada.	
saber	same|same|same	same|diff|diff	false|false|false	Aínda non <b>sabe</b> o resultado.	Aínda non <b>coñece</b> o resultado.	A comida esta non me <b>agrada</b> nada.	
saber	same|same|same	same|diff|diff	false|true|false	Aínda non <b>sabe</b> o resultado.	Aínda non <b>coñece</b> o resultado.	Que mal <b>sabe</b> este queixo!	
saber	same|same|same	same|diff|diff	false|true|false	Aínda non <b>sabe</b> o resultado.	Aínda non <b>coñece</b> o resultado.	Estas mazás <b>saben</b> que gorentan.	
saber	same|same|same	diff|diff|diff	true|true|true	Aínda non <b>sabe</b> o resultado.	Se <b>sabe</b> o porqué da súa actitude, será por algo.	A comida esta non me <b>sabe</b> nada.	
saber	same|same|same	diff|diff|diff	true|false|false	Aínda non <b>sabe</b> o resultado.	Se <b>sabe</b> o porqué da súa actitude, será por algo.	A comida esta non me <b>agrada</b> nada.	
saber	same|same|same	diff|diff|diff	true|true|true	Aínda non <b>sabe</b> o resultado.	Se <b>sabe</b> o porqué da súa actitude, será por algo.	Que mal <b>sabe</b> este queixo!	
saber	same|same|same	diff|diff|diff	true|true|true	Aínda non <b>sabe</b> o resultado.	Se <b>sabe</b> o porqué da súa actitude, será por algo.	Estas mazás <b>saben</b> que gorentan.	
saber	same|same|same	diff|diff|diff	false|true|false	Aínda non <b>sabe</b> o resultado.	Ela <b>coñece</b> o funcionamento da máquina.	A comida esta non me <b>sabe</b> nada.	
saber	same|same|same	diff|diff|diff	false|false|false	Aínda non <b>sabe</b> o resultado.	Ela <b>coñece</b> o funcionamento da máquina.	A comida esta non me <b>agrada</b> nada.	
saber	same|same|same	diff|diff|diff	false|true|false	Aínda non <b>sabe</b> o resultado.	Ela <b>coñece</b> o funcionamento da máquina.	Que mal <b>sabe</b> este queixo!	
saber	same|same|same	diff|diff|diff	false|true|false	Aínda non <b>sabe</b> o resultado.	Ela <b>coñece</b> o funcionamento da máquina.	Estas mazás <b>saben</b> que gorentan.	
saber	same|same|same	diff|diff|diff	false|false|true	Aínda non <b>coñece</b> o resultado.	Se <b>sabe</b> o porqué da súa actitude, será por algo.	A comida esta non me <b>sabe</b> nada.	
saber	same|same|same	diff|diff|diff	false|false|false	Aínda non <b>coñece</b> o resultado.	Se <b>sabe</b> o porqué da súa actitude, será por algo.	A comida esta non me <b>agrada</b> nada.	
saber	same|same|same	diff|diff|diff	false|false|true	Aínda non <b>coñece</b> o resultado.	Se <b>sabe</b> o porqué da súa actitude, será por algo.	Que mal <b>sabe</b> este queixo!	
saber	same|same|same	diff|diff|diff	false|false|true	Aínda non <b>coñece</b> o resultado.	Se <b>sabe</b> o porqué da súa actitude, será por algo.	Estas mazás <b>saben</b> que gorentan.	
saber	same|same|same	diff|diff|diff	true|false|false	Aínda non <b>coñece</b> o resultado.	Ela <b>coñece</b> o funcionamento da máquina.	A comida esta non me <b>sabe</b> nada.	
